27.671117616662656	-3.793338777634105
26.071151994847057	-6.307564189058354
21.956954681606916	-10.19318527944128
19.671289507584618	-12.707410690865515
16.69992478135562	-16.135899888262216
14.185693089931092	-18.650125299686465
11.214328363702109	-21.850048550590046
7.100131050461968	-23.221444229548723
2.528800702417371	-25.964235587466078
-1.1282635760182984	-28.249895052397207
-5.471027406660667	-29.16415883836966
-9.813791237303036	-29.16415883836966
-12.099456411325335	-30.30698857083523
-14.84225462015209	-30.764120463821456
-18.95645193339223	-34.19260966121814
-21.24211710741453	-36.935401019135504
-25.584880938056898	-38.07823075160107
-29.69907825129704	-38.76392859108041
