21.91433484004675	-4.847229917718835
23.666133232234586	1.2839291814946847
26.293830820516362	6.24724845228657
27.753662814006233	11.502527680183874
25.12596522572447	17.04976686518657
21.62236844134877	22.01308613597847
19.870570049160918	27.85228527808657
16.07500686608725	32.52364459177305
10.819611689523711	34.27540433440548
6.732082107752063	35.735204119932504
1.7686533298865044	36.903043948354124
-4.65460744146894	38.654803690986554
-9.618036219334513	40.69852339072442
-15.749330591991978	40.99048334782982
